stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url
PRU1,PRU1,PEDRAS RUBRAS,41.238455014143,-8.66656041324139,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRU1
DACM2,DACM2,DR. A. CARLOS MAIA,41.245350190337,-8.66475365453208,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DACM2
PRUE2,PRUE2,PEDRAS RUBRAS (ESTAÇÃO),41.2475921100328,-8.66306131432227,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRUE2
R51,R51,R.5,41.2510253751663,-8.6596544716773,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=R51
CDR2,CDR2,CEDRO,41.2492777382142,-8.66024993853664,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CDR2
LDD9,LDD9,LIDADOR /HOSPITAL,41.1779258485711,-8.66262063702909,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDD9
PRCD2,PRCD2,PARQUE CIDADE,41.1657225288164,-8.67093440049174,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRCD2
PRCD1,PRCD1,PARQUE CIDADE,41.1654562886506,-8.67073871431791,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRCD1
BARO1,BARO1,BAIRRO ANT. AROSO,41.167897291531,-8.6695151846345,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BARO1
PDVD4,PDVD4,PEDRA VERDE,41.1728888957904,-8.66283333310782,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDVD4
IGAL1,IGAL1,IGREJA DE ALDOAR,41.17008776155,-8.66641737733975,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IGAL1
PDVD3,PDVD3,PEDRA VERDE,41.1726143982083,-8.66290249737098,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDVD3
LDD2,LDD2,LIDADOR,41.1703065341663,-8.65748178273337,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LDD2
TVLR2,TVLR2,TEATRO VILARINHA,41.1732381506265,-8.67347467538393,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TVLR2
LGO5,LGO5,LICEU GARCIA ORTA,41.1614654150868,-8.66637376704966,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGO5
CRRP2,CRRP2,CORREIA PINTO,41.1688129950066,-8.65876439207002,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRRP2
FTM2,FTM2,FONTE DA MOURA,41.164191487547,-8.66264612362605,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FTM2
BFTM2,BFTM2,BR. FONTE DA MOURA,41.1710853761469,-8.65845310977672,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFTM2
FTM4,FTM4,FONTE DA MOURA,41.1637583932638,-8.66344462750878,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FTM4
BRV2,BRV2,BAIRRO VILARINHA,41.1672045428389,-8.66006758804244,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BRV2
LGO2,LGO2,LICEU GARCIA ORTA,41.1644880787122,-8.66776284531726,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LGO2
ESCN2,ESCN2,ESCOLA NORMAL,41.1555143677945,-8.60252681207867,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ESCN2
EIR3,EIR3,EIRINHAS,41.1522021193943,-8.59223883716414,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=EIR3
BFM4,BFM4,BONFIM,41.1505833533499,-8.59475001263672,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BFM4
MAV2,MAV2,MONTE AVENTINO,41.1631052472004,-8.5904444863076,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MAV2
EDP2,EDP2,EDP,41.1455203732953,-8.57975163709959,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=EDP2
CRJ1,CRJ1,CORUJEIRA,41.1592845259,-8.58092164342542,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRJ1
CSC,CSC,C. SAÚDE CAMPANHÃ,41.1570573045099,-8.58998189887633,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSC
RAZ,RAZ,R. AZEVEDO,41.1519110288378,-8.57101533924421,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RAZ
PREG,PREG,PESO DA RÉGUA,41.1613079120345,-8.56958873166413,PRT3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PREG
MPL3,MPL3,MARQUÊS,41.1609599982982,-8.60405900922884,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPL3
MTT2,MTT2,MONTE TADEU,41.1562057971703,-8.59925562544541,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MTT2
CSS3,CSS3,CAPELA S.RA SAÚDE,41.1474951196454,-8.58903146983092,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSS3
MPL1,MPL1,MARQUÊS,41.1611090533618,-8.60398466000276,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MPL1
SI2,SI2,STO. ISIDRO,41.1583551982847,-8.60142721259772,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SI2
OTH2,OTH2,OUTEIRINHO,41.1687306971096,-8.55177616328966,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=OTH2
RCH2,RCH2,R. CHAQUEDAS,41.1109202807029,-8.65777093229458,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCH2
VRM1,VRM1,VERMOIM,41.2426576037071,-8.60676602623124,MAI3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VRM1
QTAD2,QTAD2,QUINTA ANDORINHAS,41.2380098822218,-8.63086310213,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=QTAD2
JLD2,JLD2,JÚLIO DINIS,41.2086347236692,-8.56705433255295,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=JLD2
PRCD4,PRCD4,PARQUE DA CIDADE,41.1649581040573,-8.67200336473927,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRCD4
MEIL2,MEIL2,MEILÃO,41.2112158829912,-8.5654736694928,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MEIL2
HSA3,HSA3,HOSP. STO. ANTÓNIO,41.1480800164018,-8.61991937646459,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HSA3
PDR1,PDR1,PADRÃO,41.1880729122569,-8.49273402702238,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PDR1
LBM,LBM,LABORIM,41.1072722434805,-8.60838459728736,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LBM
GODC1,GODC1,GONDOMAR (CÂMARA),41.14360537967,-8.53577589114487,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GODC1
SRSD1,SRSD1,S.RA DA SAÚDE,41.2160384192012,-8.6141630453811,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SRSD1
GUFS1,GUFS1,GUEIFÃES,41.2181646586857,-8.60278480272973,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GUFS1
PRUE1,PRUE1,PEDRAS RUBRAS (ESTAÇÃO),41.2480277535455,-8.66233327699846,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRUE1
AS2,AS2,ANTÓNIO SANTOS,41.2059999494007,-8.58364897619218,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AS2
MOD2,MOD2,MOALDE,41.1905732861349,-8.60636422743537,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MOD2
IGMI2,IGMI2,IGREJA (MILHEIROS),41.214831530132,-8.58807854380592,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IGMI2
TTS1,TTS1,TV.TRÁS,41.2197047067091,-8.67886886126867,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TTS1
LND2,LND2,C. C. LONDRES,41.1907845941588,-8.65261651348254,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LND2
AVLH2,AVLH2,AVILHÓ,41.1964658754472,-8.63854703766752,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AVLH2
AZC2,AZC2,AZENHA DE CIMA,41.1799400145464,-8.66022852136574,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZC2
CRST1,CRST1,CRASTO,41.0992619143496,-8.63714468788462,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRST1
CRVH1,CRVH1,CORDOARIA VELHA,41.1479385618698,-8.65046235246066,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CRVH1
CVI2,CVI2,CARVALHIDO,41.1667648676056,-8.62519918073322,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CVI2
ARCO1,ARCO1,ARCO,41.2137228333666,-8.60158856489549,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ARCO1
SO3,SO3,STO. OVÍDIO,41.1161649868994,-8.60675532939177,VNG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SO3
STNH1,STNH1,SOUTINHO,41.2217673342884,-8.54379116165952,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STNH1
TPI2,TPI2,TV.PIAS,41.2086830908918,-8.6488855155825,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TPI2
DPA1,DPA1,DR.PORFÍRIO ANDRADE,41.1867539804531,-8.55804264426679,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DPA1
ASOT1,ASOT1,ALTO DE SOUTELO,41.1667186421845,-8.54767032628489,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ASOT1
SNG2,SNG2,SOUSA NOGUEIRA,41.1016853720948,-8.63890121060581,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SNG2
VDE,VDE,VILA D ESTE,41.0962692319424,-8.59055800029746,VNG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VDE
AMSE,AMSE,A.SANTOS (ESCOLAS),41.0983500552972,-8.6231276665419,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AMSE
COEM,COEM,COELHO MOREIRA,41.098663264655,-8.62870523489299,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=COEM
VALE,VALE,VALADARES (ESCOLAS),41.0959122837641,-8.62044329355727,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VALE
TPEN,TPEN,TV. PENEDO,41.0952291097449,-8.62440180165059,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TPEN
LEIR,LEIR,LARGO EIRÓS,41.0976448815071,-8.62545552920308,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LEIR
VAL1,VAL1,VALADARES,41.0982434928268,-8.62907844976317,VNG4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VAL1
FTSR2,FTSR2,FONTE DA SENHORA,41.1918025630691,-8.5102682470572,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FTSR2
CFER1,CFER1,CONDE FERREIRA,41.19013456499,-8.50581863502975,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CFER1
VALC1,VALC1,VALONGO (CENTRO),41.1891772180961,-8.49689765884046,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VALC1
RCMB2,RCMB2,RIBEIRO CAMBADO,41.192444142375,-8.51451160766172,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RCMB2
RTNM,RTNM,ROT. 1º DE MAIO,41.193037203501,-8.50210015158833,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTNM
PAV1,PAV1,PAV. GIMNODESPORT.,41.1951561102177,-8.50130457906181,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAV1
PAV2,PAV2,PAV. GIMNODESPORT.,41.1956987266097,-8.50087633426308,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAV2
PRS2,PRS2,PRESA,41.1876518093022,-8.48946342660265,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PRS2
PSEC2,PSEC2,PONTE SECA,41.1835857032823,-8.4701064388498,VLG3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PSEC2
PAME2,PAME2,PADRE AMÉRICO,41.1829740760416,-8.47439252766605,VLG3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAME2
PAME1,PAME1,PADRE AMÉRICO,41.1825575943202,-8.47482812219844,VLG3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAME1
CHA2,CHA2,CHÃ,41.1822996498797,-8.47821970469864,VLG3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CHA2
CHA1,CHA1,CHÃ,41.1821580685231,-8.4780515058153,VLG3,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CHA1
RTEL1,RTEL1,RIBEIRO TELES,41.2141774032233,-8.54975070614082,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTEL1
RTEL2,RTEL2,RIBEIRO TELES,41.2138263971442,-8.5497818601309,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RTEL2
5OTR1,5OTR1,5 DE OUTUBRO,41.2178387881654,-8.54705776887291,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=5OTR1
5OTR2,5OTR2,5 DE OUTUBRO,41.2179543431514,-8.54717393206976,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=5OTR2
FNTE2,FNTE2,FONTE,41.2202746676376,-8.54573754143118,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FNTE2
BARR2,BARR2,BARREIRA,41.2330576034812,-8.52605411675675,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BARR2
BARR1,BARR1,BARREIRA,41.233090711194,-8.5259306263577,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BARR1
VSV2,VSV2,VIELA S.VICENTE,41.2258649255695,-8.53080529204072,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VSV2
VSV1,VSV1,VIELA S.VICENTE,41.2260534926852,-8.53051352747396,VLG2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=VSV1
CEMT1,CEMT1,CEMITÉRIO,41.2093931153328,-8.6258995731349,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CEMT1
CEMT2,CEMT2,CEMITÉRIO,41.2094047825872,-8.62613931881155,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CEMT2
LIN1,LIN1,LINHARES,41.1937837064207,-8.67589668895502,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIN1
PAUS2,PAUS2,PAUS,41.1959916660943,-8.67348049566643,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PAUS2
LMBG1,LMBG1,LOMBA (GATÕES),41.2073086738632,-8.66019917946116,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LMBG1
MTCT2,MTCT2,MONTE CASTELO,41.1970679481965,-8.67175199609913,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MTCT2
LMB1,LMB1,LOMBA,41.2065905169944,-8.66363908081169,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LMB1
LIN2,LIN2,LINHARES,41.19401531589,-8.6755488595934,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LIN2
RBO1,RBO1,RIBEIRO,41.2044160173412,-8.66655437986072,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RBO1
MTCT1,MTCT1,MONTE CASTELO,41.1971591421153,-8.67196720497558,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MTCT1
GATS1,GATS1,GATÕES,41.2109946764245,-8.66534403657211,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GATS1
GATS2,GATS2,GATÕES,41.210851719469,-8.66510440473562,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GATS2
GUIF2,GUIF2,GUIFÕES,41.1994138070218,-8.6656672476628,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GUIF2
CUSF2,CUSF2,CUSTÓIAS (FEIRA),41.2019190533074,-8.64522351847989,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUSF2
TFV2,TFV2,TV.FONTE VELHA,41.1993586148784,-8.64004760432077,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TFV2
CUSF1,CUSF1,CUSTÓIAS (FEIRA),41.2022938256963,-8.64414762653456,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUSF1
CSTM1,CSTM1,CUSTÓIAS (METRO),41.2002918018975,-8.65524999984356,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSTM1
CSTM2,CSTM2,CUSTÓIAS (METRO),41.2001774767421,-8.65548156029023,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CSTM2
SDMC4,SDMC4,SENDIM (CEMITÉRIO),41.1898683784994,-8.67538880214213,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SDMC4
TPM1,TPM1,TV. PASSOS MANUEL,41.1961226169186,-8.6627795051706,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TPM1
TPM2,TPM2,TV. PASSOS MANUEL,41.1960515562009,-8.66290052368483,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=TPM2
HMT2,HMT2,HOSPITAL MATOSINHOS,41.1857635129084,-8.679084427797,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=HMT2
MATC1,MATC1,MATOSINHOS (CMM),41.1826961037039,-8.68222919489923,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MATC1
DAFC1,DAFC1,DR. AFONSO CORDEIRO,41.1737664130771,-8.68546732816734,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=DAFC1
SAR2,SAR2,SOUSA AROSO,41.1770608206086,-8.69014308572823,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SAR2
PQBT2,PQBT2,PQ BASÍLIO TELES,41.1828129869142,-8.68545923637017,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PQBT2
PQBT3,PQBT3,PARQUE BASÍLIO TELES,41.1824201715369,-8.68453249346923,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PQBT3
SP1,SP1,S. PEDRO,41.1854901898349,-8.69570952916922,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SP1
LOTA1,LOTA1,LOTA,41.1835140846111,-8.69378358387119,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=LOTA1
PQBT4,PQBT4,PQ BASÍLIO TELES,41.1820393769515,-8.68511531519466,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PQBT4
BAT1,BAT1,BATARIA,41.2061100420243,-8.69648214085509,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BAT1
MTB3,MTB3,MONTE DOS BURGOS,41.181535354524,-8.6303990761358,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MTB3
OLV4,OLV4,OLIVEIRAS,41.2226061671336,-8.6852469096041,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=OLV4
RGDI4,RGDI4,REGADIO,41.191157661646,-8.67699518858901,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=RGDI4
SSD2,SSD2,SANTOS DIAS,41.1982535391544,-8.60786358739224,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SSD2
MAIE1,MAIE1,MAIA (ESTÁDIO),41.2362706130913,-8.6156133198022,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MAIE1
BLD1,BLD1,BALDÕES,41.2179582011449,-8.67950671834106,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BLD1
STCB2,STCB2,STA.CRUZ BISPO,41.217073109643,-8.67461487684326,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=STCB2
PT3,PT3,PASTELEIRA,41.1504856807218,-8.66148834475263,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PT3
PG2,PG2,PAULO DA GAMA,41.1507012102192,-8.65864784494687,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PG2
FLU4,FLU4,FLUVIAL,41.1487947380692,-8.65344300012888,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FLU4
CBN2,CBN2,COMBONIANOS,41.2227956523601,-8.61513728361578,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CBN2
AGR1,AGR1,AGRA,41.2126791511314,-8.59444942711752,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AGR1
FTV2,FTV2,FONTE VILA,41.1885290271274,-8.69761720431187,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FTV2
FMAI,FMAI,FRANCISCO MAIA,41.2044384627697,-8.69213995681051,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FMAI
ALDN1,ALDN1,ALDEIA NOVA,41.2246565749832,-8.71071064733448,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ALDN1
ABX2,ABX2,ALDEIA DE BAIXO,41.2199425366126,-8.67162975357769,MTS2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=ABX2
25A1,25A1,25 DE ABRIL,41.1443349699536,-8.53243109012729,GDM1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=25A1
GLV1,GLV1,GIL VICENTE,41.1924178998648,-8.58119158341787,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=GLV1
CDR1,CDR1,CEDRO,41.2493888832984,-8.66155555752365,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CDR1
FRA1,FRA1,FEIRA,41.2423429365269,-8.66624304935562,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=FRA1
PMAI2,PMAI2,1º DE MAIO,41.2107380621397,-8.59567282182934,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PMAI2
CZG2,CZG2,CRUZ. GUARDEIRAS,41.2524315637048,-8.6578008392598,VCD8,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CZG2
CHC1,CHC1,CHANCIDRO,41.247850733094,-8.64225083164889,MAI2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CHC1
SGMC2,SGMC2,S.GEMIL (CAMINHO FERRO),41.1958995969954,-8.58194256006575,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SGMC2
PCUA2,PCUA2,PÍCUA,41.2043836060252,-8.56991997066031,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PCUA2
AST2,AST2,ÁGUAS SANTAS,41.2103742935775,-8.57786828176153,MAI4,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AST2
PND3,PND3,PENEDOS,41.2237706500984,-8.60458730304177,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=PND3
MFP2,MFP2,M. FERREIRA PINTO,41.2222212686309,-8.60382757612988,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=MFP2
AZN2,AZN2,AZENHA NOVA,41.2077093810531,-8.60751479863108,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AZN2
BH1,BH1,BELO HORIZONTE,41.1537451792207,-8.51387086929952,GDM2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=BH1
1RDPL,1RDPL,R.DAS PALMEIRAS,41.1526928531816,-8.65163250073455,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=1RDPL
1RDP,1RDP,R.DO PROGRESSO,41.1524271070899,-8.64759215224366,PRT2,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=1RDP
SCAT3,SCAT3,SANTA CATARINA,41.1480224225612,-8.60558791131113,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SCAT3
AANT1,AANT1,ALAMEDA DAS ANTAS,41.1627120138617,-8.58601669995918,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AANT1
IANT4,IANT4,IGREJA DAS ANTAS,41.1641155632666,-8.58857621503063,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IANT4
AANT2,AANT2,ALAMEDA DAS ANTAS,41.1631902596089,-8.58575787329776,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=AANT2
OLZ1,OLZ1,OLIVEIRA ZINA,41.1943123343911,-8.50726131101864,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=OLZ1
SZEN1,SZEN1,SALGADO ZENHA,41.199608,-8.658730,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SZEN1
IANT3,IANT3,IGREJA DAS ANTAS,41.1636281182807,-8.58888262081722,PRT1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=IANT3
NCON1,NCON1,NOVAS CONSTRUÇÕES,41.1990833542559,-8.66266668938972,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=NCON1
OLZ2,OLZ2,OLIVEIRA ZINA,41.1943852212005,-8.50699947461588,VLG1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=OLZ2
CUS3,CUS3,CUSTÓIAS,41.2027778610324,-8.64261345349659,MAI1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=CUS3
SMAT3,SMAT3,SR.  MATOSINHOS,41.1879557877569,-8.68572984979084,MTS1,http://www.stcp.pt/pt/viajar/paragens/?t=detalhe&paragem=SMAT3
